"subject" "activity"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walking"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingupstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
9 "walkingdownstairs"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "standing"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "sitting"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "laying"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walking"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingdownstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
10 "walkingupstairs"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "standing"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "sitting"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "laying"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walking"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingdownstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
12 "walkingupstairs"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "standing"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "sitting"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "laying"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walking"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingdownstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
13 "walkingupstairs"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "standing"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "sitting"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "laying"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walking"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingupstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
18 "walkingdownstairs"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
